Gene_ID	ES_rep1	ES_rep2	TN_rep1	TN_rep2
59288	197	138	301	264
59290	135	90	0	0
11782	152	55	288	214
20508	1	3	3	2
60315	340	225	103	113
60321	853	339	232	285
60322	15	8	12	19
60361	0	0	0	0
60363	0	0	0	4
60364	252	161	145	254
60505	0	0	2	1
60406	1383	876	107	115
60409	303	175	348	291
60411	228	156	29	40
60425	8	3	6	6
60455	61	23	13	16
13626	2594	791	77	90
15460	40	18	3	3
18431	0	0	5	4
19084	718	221	2206	1834
20431	66	60	0	5
21916	2	1	17	24
22088	192	80	134	122
22141	148	69	1151	1079
26886	687	276	33	66
60504	0	0	0	0
60507	252	150	37	66
60510	193	140	112	95
60527	14	7	71	100
60531	0	0	0	1
60533	14	7	4	11
60595	2532	921	185	544
60596	5	2	10	14
60611	20	23	38	81
21908	0	0	0	1
60597	55	34	493	548
59095	584	427	602	664
57780	0	0	36	90
14248	541	340	358	410
23894	560	251	166	143
26403	97	63	44	62
63856	239	145	62	51
63859	0	0	0	0
63873	6	2	1	1
63913	572	296	16	10
63953	51	17	105	84
63954	12	4	0	0
63958	1351	413	425	830
63985	2349	770	1918	1928
63993	4	2	7	0
64010	419	167	113	165
64011	1	2	1	3
64051	24	17	1175	1137
73940	0	0	2	5
64058	477	173	60	71
64059	0	0	0	0
14595	281	136	41	160
21646	8	2	1	9
21960	0	0	106	180
57837	144	74	73	61
64074	0	1	75	134
114304	5	2	0	0
64085	2	2	531	779
64103	0	0	2	3
64136	154	133	42	60
64138	590	330	43	214
64139	2	0	0	0
64143	1172	682	538	644
64144	64	38	115	179
64209	141	77	265	206
64290	0	0	13	17
63872	146	70	1	3
17886	12411	4296	350	1346
20500	0	1	0	0
64177	0	0	0	0
64242	1	0	1	0
64292	23	14	4	3
64293	1	1	163	233
64294	329	225	607	1002
64295	7	3	37	36
64296	62	44	317	317
64337	2	1	2	0
108660	892	779	2369	2196
64339	103	64	679	606
64378	0	0	33	29
64379	0	0	0	0
64381	0	0	0	0
64406	45	4	1	1
18214	9	2	108	179
64580	0	0	105	103
50492	1744	1252	356	312
57913	64	37	2	19
64602	1921	738	706	1021
64652	1337	507	920	1743
64654	0	1	0	2
64707	727	332	88	57
64424	657	286	132	98
24044	50	31	33	57
64817	1	0	47	102
64833	267	110	38	27
17898	9	3	0	0
64214	0	0	0	0
64918	5	1	0	0
69048	984	408	545	546
64929	31	24	8	7
64930	698	303	598	758
64931	0	0	0	1
64934	1100	646	188	173
65019	486	293	75	83
269966	1479	636	299	325
53902	488	196	583	655
65020	1112	416	235	150
65079	3	2	39	90
65086	1	1	0	13
65098	896	438	490	482
65100	34	18	2	3
65102	376	245	126	128
65103	558	189	98	127
65106	265	122	240	330
65107	52	42	58	153
65112	60	26	39	51
65113	498	250	1547	1482
65114	7043	3506	2632	2384
65116	3	8	4	9
11692	423	355	101	121
65221	0	0	0	0
65246	1333	539	312	513
65254	53	46	494	1169
65255	11	2	8	1
65256	1	1	1	0
65945	1086	635	3531	4873
65960	472	262	294	455
65961	1276	647	258	234
65962	75	78	186	181
268930	21	17	5	10
24058	54	43	0	1
65967	198	141	96	90
84004	240	193	25	16
65972	134	115	13	61
11484	5	2	4	3
11814	0	0	0	0
13806	113	43	6	9
15019	6	5	0	0
17274	577	416	322	344
19671	120	80	75	47
20085	830	629	184	231
20387	0	0	0	0
20860	0	0	0	0
24108	44	21	0	0
26396	236	233	316	448
30926	646	462	314	265
30935	306	157	10	24
11867	228	197	16	32
50909	1	0	2	10
66011	790	380	142	169
66054	366	79	83	137
66070	947	610	382	336
66071	57	64	78	73
66102	127	86	2	8
66116	1	0	7	13
66136	80	67	35	26
17826	23	18	77	55
66163	83	70	33	39
66168	32	31	211	338
66218	886	715	1402	1119
80915	301	209	123	121
52633	226	167	57	66
66233	391	252	387	246
66237	2	1	117	132
109660	1	1	0	3
66277	73	74	29	40
81600	0	0	1	0
66350	249	151	128	120
66385	731	237	277	337
66416	147	94	65	79
66422	654	597	74	74
52033	259	124	43	48
66477	62	18	45	36
66500	274	110	217	301
66511	562	241	454	403
66522	217	195	181	192
64454	11	7	0	0
66552	246	117	287	322
107995	887	629	22	42
66587	76	63	64	84
66589	15	10	15	5
66592	1072	661	249	251
66593	281	154	95	90
66647	210	149	238	162
66656	2208	1303	371	340
66671	490	165	235	203
114301	0	0	1	3
66706	23	26	58	38
66711	384	136	77	85
106369	52	27	88	103
66809	11	16	6	9
66824	390	423	1	4
79044	106	41	56	52
104348	419	193	253	211
80837	0	0	18	16
83964	118	58	105	165
22152	146	139	3540	2852
66945	2816	765	940	898
66977	1769	622	129	148
66996	0	0	0	0
67027	424	287	389	324
67049	529	251	249	199
67052	1907	812	72	113
67112	2	1	0	4
67123	411	236	243	243
67180	266	97	187	145
67184	383	286	404	408
67220	33	43	139	114
67235	80	71	83	65
67245	419	129	274	263
107771	16	5	34	31
67308	504	316	220	205
67310	0	0	0	0
67373	0	0	0	0
67444	668	273	235	263
67474	295	172	475	420
67607	148	85	392	401
23988	571	343	363	392
67680	1162	877	1378	1111
170460	42	34	24	26
67742	0	0	0	0
67758	4	1	0	0
67775	2	2	1	6
67866	2	0	0	4
67874	29	18	160	133
67881	155	135	242	207
67938	505	338	548	434
67943	704	365	281	354
67963	396	235	161	251
18648	15	10	4	4
68024	521	477	125	236
68050	159	83	126	129
68114	547	310	236	233
268741	600	302	378	291
270893	1	0	83	127
68255	0	0	4	6
68396	0	0	0	0
109648	0	0	12	6
68468	0	0	2	0
68475	140	116	183	166
68607	32	20	13	16
22270	1	0	0	0
68626	499	281	128	152
68636	98	82	140	79
68721	23	18	98	123
68828	14	10	11	7
69049	0	0	0	0
22439	41	22	42	65
69257	760	410	527	432
69260	237	127	82	94
228731	1	1	0	0
79455	69	45	0	0
69473	0	0	0	0
69527	1463	754	267	319
111175	131	81	7	15
69714	144	71	87	84
69719	1897	893	123	236
69721	84	51	459	337
69826	0	1	0	0
69836	0	2	0	6
69902	252	127	42	34
69908	10	8	96	81
69923	71	37	62	63
69994	515	147	140	188
70009	0	0	0	0
70020	55	47	42	44
70078	770	459	311	300
17855	133	132	336	360
70129	17	24	0	2
110750	2754	1093	531	598
17831	0	2	1	4
70572	10573	3135	840	720
13835	270	104	3	17
70757	80	28	62	39
71279	16	12	14	39
71354	215	120	45	53
71371	279	125	93	216
71514	4844	1483	1291	2000
71584	2	0	52	129
71690	0	0	1	5
71724	3	0	6	0
71746	4	3	4	6
71754	0	0	0	0
79235	0	0	3	3
71772	98	63	64	146
71777	337	120	171	124
71780	510	464	71	60
71828	7	3	1	2
71872	6	1	8	15
71952	146	106	72	43
11891	131	70	19	7
71984	56	60	27	36
72039	212	39	46	138
72050	402	123	73	116
72129	634	303	328	321
22413	0	0	3	4
72169	5	3	4	0
18536	8033	2131	3078	3491
72388	391	223	18	38
27981	221	89	97	310
83431	647	372	1049	630
140488	1189	446	109	219
12729	2255	996	467	387
72475	185	112	191	227
79202	7	10	1	2
72699	88	36	101	177
12960	0	0	0	0
105014	44	47	236	229
73626	0	0	0	0
73647	1	0	1	0
73658	352	170	170	199
73710	398	321	2284	2386
28254	0	0	0	0
73834	1054	606	1103	856
74068	3	0	0	0
108673	87	41	17	23
74104	161	87	245	194
74114	620	340	196	225
74116	0	1	0	7
74147	43	13	9	5
74153	0	0	0	7
74164	2311	882	701	666
74168	131	59	91	76
74188	0	0	0	0
28078	0	0	0	0
74352	390	120	336	229
81879	5862	1994	56	68
54473	267	154	287	313
75339	1712	605	368	414
75352	0	0	0	0
75555	5	0	8	28
75581	0	0	0	0
57349	3	0	0	0
75625	81	51	475	335
75659	4	3	7	13
104156	1122	686	73	100
76055	3756	1236	2298	2291
76365	4	1	13	11
76367	22	10	37	24
76389	1	1	0	0
76469	5	3	6	10
76498	11	4	201	128
76568	582	454	492	426
76681	31	16	3	10
109620	4492	977	75	132
67374	516	217	247	847
76969	0	4	29	81
67295	0	0	2933	2319
77116	798	301	351	307
77215	0	0	0	0
77432	0	0	0	0
20191	87	30	925	1666
68121	454	203	291	299
77766	120	73	120	138
57263	0	0	0	0
78369	4	3	0	0
78376	1	0	0	0
104384	8	7	0	1
78600	0	0	0	0
78670	289	213	169	154
78753	0	0	1	3
65257	246	129	223	200
14233	0	0	0	0
78829	74	62	31	76
78891	292	205	293	293
78943	76	33	40	83
14004	542	517	261	284
66120	100	78	4	38
66158	0	0	3	0
66212	189	148	94	96
66245	116	100	148	184
66290	140	90	121	122
64656	543	250	214	229
66475	24	14	3	3
66556	259	171	429	366
60441	193	169	122	94
66789	52	27	62	57
66839	115	66	94	104
66844	114	79	7	30
66861	1766	684	1077	1128
66878	2337	1036	1607	1374
66929	78	82	9	11
66960	342	122	150	162
66970	38	12	604	657
67041	1048	519	3728	2843
67057	122	83	273	301
67064	383	169	187	212
107566	318	102	280	290
67134	2058	1075	496	383
67144	1003	469	376	321
266690	257	160	108	101
67231	136	89	109	157
67273	848	622	720	634
67305	55	38	5	1
67337	281	191	106	82
67414	731	220	256	477
67544	137	77	397	512
52024	0	0	0	0
110379	677	398	290	270
67819	283	163	402	395
67856	4	2	0	0
67857	266	155	189	156
67862	83	38	58	48
67863	290	205	337	377
67891	18496	10915	2831	2725
52206	974	442	700	734
67952	786	425	1096	882
68040	116	70	50	26
68080	488	302	98	94
68119	14	4	9	19
68193	24	16	4	5
68196	502	434	1792	1890
68197	499	350	796	702
68263	961	505	441	361
68292	1271	397	598	905
68337	63	33	40	53
68585	3559	1474	3482	3951
68611	547	636	333	343
68616	0	0	0	0
68671	128	85	198	289
68678	1	3	0	0
81909	40	28	33	50
104444	487	175	93	91
110391	292	109	51	76
70370	2	1	0	5
70527	5	6	19	50
109145	960	664	175	176
109242	191	134	29	73
71340	1127	500	489	380
71665	305	230	353	372
71819	2394	828	87	171
71913	57	33	2	1
71941	200	131	100	115
72057	616	383	218	183
72310	0	0	0	0
72425	521	217	107	101
72479	199	88	211	167
72727	99	51	281	259
72748	5	8	38	25
74112	976	380	378	362
73419	764	477	78	110
74133	352	183	177	145
74761	44	34	32	37
104086	14	8	0	10
75617	282	76	46	48
75751	630	237	250	381
76205	343	198	369	365
76413	0	0	0	0
76916	338	173	141	131
78634	0	0	0	1
81910	2007	750	249	880
78825	849	399	242	221
78896	2	2	96	313
23828	9	3	13	21
78977	1	1	6	12
68477	2612	932	528	686
79201	2	2	1	1
16716	0	1	7	6
11770	0	0	0	0
72287	20	6	1	4
56216	27	10	428	984
66530	279	311	408	364
66902	698	292	59	97
66988	3099	1575	162	227
67405	10	3	41	40
19334	221	142	199	134
67528	17	9	6	6
68082	40	36	35	24
109815	267	126	193	262
70377	6	5	0	1
70101	8	11	12	23
72054	0	0	0	0
72236	6	3	1	2
19328	323	190	720	672
74499	0	0	0	0
30049	11	6	0	2
269593	2309	832	461	556
216344	235	93	287	289
19345	238	215	326	337
215449	1237	420	428	501
19058	785	178	843	1082
67704	50	46	26	25
76192	118	86	405	385
79233	24	12	28	70
79263	117	58	167	162
79410	0	0	0	0
79464	321	169	138	127
79554	28	17	73	65
79555	366	151	231	468
140709	2	3	65	58
79560	148	66	44	66
17713	996	579	354	345
79565	85	75	27	26
71934	114	93	7	8
52551	581	351	623	669
11471	4	0	0	2
11974	423	304	87	155
13180	10	9	4	11
434423	1855	991	0	12
14027	118	61	8	5
14700	105	62	248	236
15387	2880	1242	833	658
16588	250	103	110	134
17089	1000	515	58	55
19070	989	483	721	729
20257	2108	1254	2239	2460
20530	50	44	25	60
20747	481	158	275	393
20863	0	0	4	0
21376	930	543	328	344
22092	25	5	1	2
24071	424	192	327	321
24083	56	45	42	54
26363	24	23	62	80
26371	252	149	200	147
26922	110	91	65	50
27397	392	283	123	163
27398	464	400	116	110
30949	142	120	180	151
50529	292	168	168	164
56095	5390	2584	433	485
66042	2	0	2	8
66043	233	163	226	292
66044	441	309	554	418
108098	241	118	78	79
66046	703	478	720	602
66047	184	187	266	196
66050	129	96	58	86
66052	469	345	429	368
66055	892	340	314	281
66056	14	5	3	6
107766	2	0	0	0
66059	59	61	50	65
66061	44	28	26	23
66065	33	11	0	0
66066	4	3	12	5
66072	343	175	298	291
66073	429	260	177	358
66074	836	333	934	888
66075	1703	1126	708	577
110198	118	106	87	110
66077	751	556	463	416
106025	57	32	70	83
66082	36	15	55	57
66084	45	15	23	36
66085	377	259	174	308
66086	170	134	361	293
66089	338	304	144	168
66090	52	47	68	132
66091	58	44	111	122
66094	12	7	4	4
109697	0	0	0	0
22272	138	38	52	88
66104	0	0	15	3
66105	744	403	517	425
66108	568	341	476	378
66109	161	111	971	815
66111	59	57	164	228
66114	9	4	13	19
66117	21	16	56	52
66118	333	93	30	35
66121	717	422	224	214
66129	71	51	27	33
66131	2895	1201	124	151
66132	289	143	50	52
66138	316	200	61	77
66140	464	180	212	164
66141	100	88	5	11
66142	345	280	301	304
66143	635	311	302	205
66144	90	71	81	84
66146	1287	574	926	965
66147	117	114	51	77
66148	773	431	497	412
66153	9	7	3	13
66154	195	168	139	153
66155	396	323	330	274
66161	586	389	345	280
66165	1713	594	134	112
66169	908	570	283	320
66170	109	87	42	46
66171	98	127	119	130
66172	320	189	182	132
66174	80	72	29	45
66176	52	54	65	61
66177	111	78	231	230
66179	11	19	43	39
66181	170	120	61	57
80981	60	28	35	29
22273	2721	1920	1894	1388
66190	226	131	239	299
66191	252	138	300	319
66192	39	30	24	30
66193	166	125	198	230
66194	147	108	108	113
66195	0	0	1	0
66196	116	33	30	61
66197	77	44	7	5
66198	0	0	1	0
66199	74	34	34	45
66201	295	193	346	332
66202	83	46	110	94
66203	0	0	3	0
66204	45	13	31	29
66205	11	11	11	5
66206	197	87	108	132
66208	86	77	152	85
66214	2	10	5	6
66222	4	6	0	3
66223	909	522	172	196
66225	19	14	3	5
66226	17	8	30	31
66229	1388	601	228	216
66230	315	213	74	82
66234	1087	1013	815	1091
66235	2693	1476	715	557
66242	59	44	29	28
66244	2116	890	696	751
66248	99	35	89	78
66249	2053	1011	287	291
99730	75	16	39	30
66251	115	104	239	258
66253	18	16	68	81
66254	155	47	33	31
66256	586	365	224	365
66257	43	16	146	176
66258	292	196	193	183
66259	28	19	515	511
66260	31	30	1	0
66261	0	0	0	0
66262	1240	444	192	143
66264	20	26	364	264
66266	534	222	201	191
66269	1	1	0	0
66271	106	77	79	83
66272	205	132	140	154
107522	94	57	85	118
66276	728	482	78	114
66279	57	40	84	60
66282	1178	456	109	110
66283	0	0	0	9
66284	0	0	0	4
66286	117	94	358	238
109791	0	0	0	1
66289	0	0	0	0
66291	69	40	61	74
66294	18	24	30	53
64659	920	338	138	172
66296	486	218	173	172
66302	44	16	43	50
66307	208	131	235	250
66308	165	61	47	73
66309	128	72	271	250
66313	790	407	400	412
66314	792	640	309	373
64655	403	242	257	225
66320	145	111	196	237
66322	0	0	0	0
66323	1	0	0	0
66328	0	0	0	1
66329	3	1	0	4
66330	0	0	0	1
66335	819	390	802	724
66336	383	175	19	37
66338	2	1	0	1
66340	9	5	3	8
66341	61	9	4	14
56280	175	82	66	77
66344	0	0	0	0
66346	5	5	0	0
66349	176	134	97	100
66353	1	0	1	2
66354	2096	1290	705	639
66355	59	48	105	133
66357	1177	747	638	513
66358	211	97	78	69
66359	39	20	63	61
66361	51	23	18	12
66362	946	471	111	112
52717	70	51	78	108
66366	380	194	469	530
66368	343	190	184	186
66369	147	88	92	93
66371	191	86	1	4
66373	24	20	4	6
66374	64	46	61	76
66375	51	36	35	55
66377	136	75	99	92
66380	0	0	0	0
66381	380	178	156	92
66383	39	44	22	30
66384	234	160	105	110
66387	15	9	6	8
66390	886	432	282	187
66392	0	0	0	0
66396	57	16	408	407
66397	344	183	578	446
66398	149	94	61	54
66399	525	289	126	120
66400	50	41	56	35
66401	276	173	256	230
66402	0	0	0	0
66403	448	226	141	182
66404	575	348	336	286
66405	88	51	62	71
66407	194	195	197	205
66409	3657	1704	587	432
66410	284	128	102	123
66411	914	570	1157	904
66413	2973	1360	1209	957
66414	200	166	269	199
66419	556	393	248	255
66420	904	543	113	110
66421	249	113	257	275
66423	282	209	163	152
66425	2	4	35	40
66427	1883	848	946	983
103742	162	100	221	245
66431	3	9	16	13
66439	14	10	33	39
66441	111	60	49	26
66443	9	11	57	48
66445	227	113	97	112
66447	70	72	248	172
66448	352	181	228	279
66449	1	1	0	1
66451	4	5	0	0
108014	1211	537	264	257
66459	113	59	152	118
66460	84	64	157	154
66461	191	130	137	134
66462	96	69	95	106
64658	438	266	199	217
66464	328	198	144	139
66469	60	43	55	41
66473	0	0	0	0
66480	839	468	870	721
66481	886	531	304	269
66482	702	349	677	716
66483	439	271	92	102
329910	40	25	28	44
66488	658	390	242	168
66489	111	34	16	13
66491	16	6	6	7
66492	895	351	265	223
66493	214	85	79	58
66494	346	252	131	229
66495	368	193	222	209
66496	9	9	20	22
66497	394	191	57	50
66498	109	66	202	229
52713	486	298	238	237
66506	95	55	49	35
66508	100	75	68	91
94063	246	112	98	91
66510	239	190	111	166
66513	126	65	156	134
66514	565	428	334	310
66515	815	404	579	641
58521	396	150	4625	3299
66521	336	153	121	93
66523	2044	1020	145	190
66525	212	132	98	106
66526	42	22	51	75
227736	1	0	0	1
66532	9	1	4	1
66533	0	0	0	0
107753	0	0	0	0
66536	232	177	495	453
66537	616	293	324	278
66540	722	380	430	318
110323	332	296	547	573
66549	1803	732	541	475
66557	0	0	0	0
66559	63	22	22	38
66561	0	0	1	1
52696	1576	808	3933	3207
66566	91	72	35	46
66568	44	23	37	41
66569	65	18	959	697
66576	1166	622	1114	1059
66578	220	106	34	35
66585	922	491	150	135
66588	359	146	565	409
66590	724	445	262	252
66591	34	23	19	17
66594	274	163	240	297
66596	286	221	199	174
66598	74	32	32	37
66599	152	76	3	11
66601	0	0	0	0
66603	195	73	14	23
66607	12	4	0	0
66611	59	35	3	8
66612	85	52	233	220
329777	450	154	718	686
66616	4	0	1	5
66618	547	292	225	200
66622	3444	2184	598	493
52174	71	60	94	106
66624	312	156	252	313
66625	2672	784	1405	1398
66626	135	96	262	381
66627	30	36	88	67
66629	1347	789	788	700
66632	268	132	53	46
66634	654	281	61	84
66637	86	28	38	38
66641	193	89	162	197
66642	1262	782	284	268
66643	6	5	22	50
66645	2153	658	1286	918
66646	1244	323	213	281
66650	0	0	1	53
373864	17	7	8	31
66653	116	57	56	62
66654	0	2	0	0
66658	132	66	40	48
66660	2535	781	778	819
66661	1472	735	652	671
66663	893	403	722	720
66664	28	16	25	28
67241	3349	1308	1217	1028
66673	1	0	280	361
66674	139	89	191	182
66676	1729	773	1292	1104
66680	16	7	4	1
66681	204	114	77	61
66682	277	168	330	269
66686	150	67	144	181
66687	1109	330	91	221
66689	255	85	172	188
66690	279	188	204	172
66691	1891	604	780	1193
66694	990	552	718	700
66696	21	20	2	1
66701	120	102	62	51
66704	26	15	143	109
66705	1	0	8	26
66707	29	16	52	16
66708	0	0	0	0
66712	2	1	0	1
66714	132	59	27	42
66716	1	0	0	0
66717	7	6	17	21
66720	3	6	2	10
66724	524	147	213	247
66725	109	60	80	75
66727	0	0	0	0
66729	0	0	1	0
66732	0	0	2	0
66733	0	0	0	0
66734	65	53	527	523
66736	493	261	364	377
66740	0	0	0	0
66742	0	0	0	0
66743	479	366	244	232
216618	729	297	1097	842
66745	0	0	0	0
66748	5	2	0	0
66753	126	33	141	238
66755	0	0	0	0
66756	321	176	283	305
66757	94	49	22	25
66758	0	0	0	0
66761	0	0	0	0
66763	0	0	0	0
66765	2	1	0	0
66766	0	0	0	0
66768	44	26	17	32
66771	601	256	158	208
66772	0	0	0	0
360220	0	1	0	0
66775	19	11	1	25
99650	175	100	168	164
66780	0	0	0	0
66784	0	0	1	1
66790	304	201	21	45
66793	7	7	13	9
66795	20	14	21	23
94245	116	85	249	249
66801	314	231	185	160
66810	280	237	222	249
66811	0	0	0	1
66813	30	27	0	0
66815	3	2	74	44
66816	69	30	89	92
66817	167	98	16	22
66700	837	465	352	296
66821	179	82	72	87
66822	169	108	290	401
66825	0	0	0	0
66830	615	454	114	216
66832	0	1	0	2
66834	214	171	76	68
66836	25	44	117	94
66840	658	332	281	269
66841	225	132	238	205
66845	310	146	162	252
109672	835	557	353	381
66847	64	44	39	56
66848	127	46	96	92
66849	366	176	142	106
66857	51	20	1	0
66859	42	18	119	126
66863	387	230	533	618
66864	0	0	0	0
66866	719	270	138	130
66867	287	121	329	406
66868	604	323	229	328
52440	3654	1466	1831	1437
66873	0	0	73	101
66874	1388	578	442	408
66875	1204	557	185	222
66877	1845	895	299	307
52502	236	193	204	305
66880	578	372	420	340
66881	553	283	927	1050
66882	2370	765	1089	910
66884	913	297	551	503
66885	533	194	432	555
66890	686	585	327	527
66892	19	14	59	49
66894	1018	556	284	301
66895	24	19	21	48
66897	842	258	36	68
66898	45	13	5	20
66901	0	0	0	0
66904	118	50	173	157
66905	819	877	67	110
110119	154	99	97	121
66910	23	8	8	11
66911	155	84	73	76
66912	2182	1711	1964	1600
66913	308	180	262	348
66914	147	128	301	311
66916	542	315	314	312
66917	1865	589	529	549
66921	1437	398	218	214
66922	1146	727	208	248
66925	364	286	379	365
66928	154	91	108	87
66930	6	8	24	19
66931	9	3	5	9
66932	220	148	125	174
66934	361	178	39	73
66935	14	6	9	11
66939	595	233	537	583
104303	297	132	195	167
66942	349	171	30	32
66948	190	96	75	80
66949	820	261	47	90
66950	47	30	98	97
66952	41	29	5	6
66953	1537	943	47	66
66957	0	0	2	1
66958	55	19	124	111
66959	8	11	54	28
66962	25	14	26	28
66964	747	414	276	305
66966	500	243	244	234
66971	226	120	48	48
66972	32	13	112	285
66973	63	35	14	14
668661	152	77	191	193
66978	1973	750	921	948
66979	328	229	293	258
66983	443	274	207	153
381379	473	231	227	235
66985	159	103	22	25
271457	372	164	311	355
66989	430	219	184	212
66991	84	61	0	0
66993	31	16	372	294
66994	295	165	438	379
66997	2117	938	661	499
66999	285	155	180	176
67000	0	0	0	0
101867	334	212	119	101
108124	212	112	245	287
67003	1220	893	1233	1042
110052	3558	1177	354	417
67005	207	110	243	312
67006	281	98	182	164
15983	346	165	13	18
67008	222	95	82	67
67011	635	281	280	291
67013	237	127	63	61
67014	894	308	82	66
67015	356	188	358	281
67017	19	14	26	20
67019	449	162	262	184
67020	32	21	3	6
52715	1094	506	217	166
67025	11	4	2	3
67026	237	151	130	144
67028	135	49	365	388
16434	143	70	69	91
67031	250	125	95	90
67035	127	52	473	353
67036	701	525	164	141
67037	208	151	18	35
67038	0	0	0	0
67042	53	26	46	59
67043	184	109	310	306
67044	19	14	30	34
67045	2370	843	402	467
104458	3002	1061	460	386
67050	483	208	381	363
67053	464	185	144	118
67054	6191	3366	591	617
67059	3037	1337	734	729
66573	280	188	3239	3366
67063	28	14	306	321
67068	88	79	190	221
67070	1320	495	160	250
67071	3428	1343	794	678
67072	1334	465	658	532
67073	565	294	49	63
67078	84	64	45	79
67082	0	0	0	0
67084	0	0	0	0
67088	101	66	47	137
67089	4597	1944	1582	1436
67091	22	21	12	26
67092	55	20	37	37
67096	163	131	62	72
67097	221	170	50	74
67099	194	99	134	114
107513	2145	602	885	1105
67101	7	10	9	17
67103	404	200	30	45
67105	153	45	40	32
67106	60	12	7	7
109820	3	7	0	2
67115	658	336	88	74
67117	222	115	782	676
67120	1469	459	702	1011
67121	973	468	70	95
67122	30	37	31	54
67125	236	159	186	210
67126	681	495	506	491
67127	0	0	1	0
67128	901	341	300	287
67130	214	159	166	143
67131	61	51	21	14
67133	0	0	0	0
67135	0	0	0	0
67136	120	59	179	159
67138	6	5	3	4
67139	667	168	177	213
27984	111	79	115	144
67141	977	465	33	49
67145	370	296	113	137
67148	38	20	27	22
67149	165	93	244	264
67150	48	34	48	44
67151	265	120	224	181
67153	530	203	64	91
67154	3938	2106	916	904
67157	164	73	172	171
67158	18	25	35	36
67160	297	161	51	62
67163	1140	265	520	618
67164	29	21	34	21
67166	690	302	895	824
67169	99	93	18	37
67177	332	299	8	32
67178	37	44	30	51
67181	36	11	25	65
67186	1241	974	269	262
67187	639	295	120	107
52653	946	487	82	99
67197	173	82	248	145
67199	2174	1253	773	816
67200	569	267	72	91
67201	1148	859	606	483
67204	2531	900	369	299
67205	846	346	165	159
67207	201	118	152	165
67210	371	233	310	256
67211	442	277	131	130
67212	134	80	74	68
67213	1024	445	89	137
67217	8	4	8	5
67219	252	121	42	35
67222	1177	530	210	150
67223	1468	737	104	134
67224	20	10	21	21
67228	138	71	82	88
67229	846	331	397	375
67230	514	156	735	743
72486	276	91	336	317
67236	403	355	323	250
67238	99	48	113	78
67242	368	231	25	32
67246	4505	1524	410	436
67248	50	21	13	23
67252	20	17	24	23
67255	105	28	140	150
67260	247	173	205	206
67264	369	249	524	393
67266	69	29	364	312
67267	301	323	395	305
67268	856	412	102	157
67270	337	250	123	111
67272	0	0	2	1
67276	1041	514	199	214
67279	75	41	49	54
67281	167	39	16	25
67285	889	330	93	135
67286	10	9	61	59
67288	210	149	140	111
67290	103	70	96	85
230233	3604	1493	1794	1554
64660	147	123	74	69
67299	757	264	836	1172
67302	1445	584	613	813
67307	2	3	3	5
67311	0	0	0	1
67317	0	0	0	0
67320	0	0	0	0
67326	78	87	20	54
67328	0	0	0	1
67331	19	12	3	3
67332	635	188	118	142
67334	0	1	0	0
67343	0	0	0	1
67345	3204	1187	296	337
208846	793	270	2075	2060
78789	0	0	1	1
67356	0	0	0	0
13486	424	127	231	153
52712	88	65	69	76
67365	0	0	0	0
67366	0	0	0	0
67367	1367	454	1028	1023
67369	15	5	32	42
67371	405	87	183	136
13665	2220	1091	306	269
107435	5775	2965	323	342
67378	216	94	143	204
67381	424	158	149	105
67383	10	3	1	2
67384	1930	892	423	349
94353	27	18	93	103
67387	274	133	204	201
67388	388	246	219	205
67389	25	18	8	24
67391	511	283	313	298
67397	985	724	1390	1524
67398	318	161	123	151
67402	0	0	0	0
67407	0	0	0	0
383348	29	24	55	53
67410	0	0	0	0
73447	66	45	1151	1058
67412	81	49	1864	2160
67417	198	105	49	55
67418	1607	443	520	486
67419	212	151	328	274
67420	1451	493	587	636
67422	145	60	173	154
67425	3	3	6	7
67427	673	420	90	122
67430	3	4	1	2
67432	7	7	1	3
107732	215	140	89	120
67437	2348	1017	1198	1318
67439	977	531	231	224
67440	305	146	170	152
67441	5	2	4	6
67442	61	40	10	11
67443	201	149	407	460
67445	9	9	141	77
67448	220	78	289	320
67451	395	334	14	34
67452	898	410	1501	1142
67453	550	272	485	511
67454	453	210	345	442
67455	2818	1407	758	735
67456	906	386	719	601
67457	181	101	25	43
67458	274	207	340	385
67459	4070	1512	608	644
67460	223	147	76	70
67463	321	155	249	217
67464	128	74	433	408
67465	766	371	190	291
67466	1467	820	477	355
67467	591	243	258	266
67468	67	44	386	367
67469	148	104	106	125
67470	1	0	0	2
67471	280	172	212	203
67473	32	19	0	0
67475	30	16	58	71
67477	4	5	3	2
67480	307	169	166	130
67483	1	0	0	1
67484	20	14	82	90
67487	1575	803	184	273
67488	251	163	116	161
67490	877	372	427	418
108147	2702	1112	181	188
67493	1435	513	189	266
67495	342	196	608	422
67498	3	1	51	22
67500	2171	788	766	805
67504	3	2	4	2
67505	0	0	0	0
67507	0	0	0	0
67509	42	32	19	25
67510	349	172	181	199
67511	548	176	283	331
67512	105	74	9	9
67515	672	266	265	314
67516	1	0	36	21
67526	516	322	1318	1134
67529	528	237	188	230
67530	160	53	82	61
67532	60	28	45	34
51938	62	27	163	257
67537	0	0	0	0
67542	353	165	243	196
67549	176	81	146	221
67553	535	242	81	116
67554	308	231	116	118
67555	0	0	0	1
67556	738	226	199	265
67557	5	3	120	43
67561	833	435	512	542
67563	141	84	84	79
67564	3	3	510	438
107022	69	47	24	47
109346	29	19	18	49
